timestamp,ThinFlim_high,ThinFlim_low,ThinFlim_mean,Mono PERC_high,Mono PERC_low,Mono PERC_mean,Mono PERC (China)_high,Mono PERC (China)_low,Mono PERC (China)_mean,Mono_high,Mono_low,Mono_mean,Poly High Efficiency_high,Poly High Efficiency_low,Poly High Efficiency_mean,Poly (China)_high,Poly (China)_low,Poly (China)_mean,Poly_high,Poly_low,Poly_mean
2018-08-09 01:42:11,0.42,0.25,0.279,0.53,0.27,0.32,0.32,0.27,0.278,,,,0.43,0.25,0.299,0.28,0.23,0.24,0.39,0.23,0.254
2018-08-13 00:08:10,0.42,0.25,0.279,0.53,0.27,0.32,0.32,0.27,0.278,,,,0.43,0.25,0.299,0.28,0.23,0.24,0.39,0.23,0.254
2018-08-19 04:04:16,0.42,0.25,0.278,0.53,0.27,0.317,0.31,0.27,0.276,,,,0.43,0.25,0.297,0.28,0.23,0.239,0.39,0.23,0.253
2018-08-29 07:27:29,0.42,0.25,0.276,0.52,0.27,0.314,0.31,0.27,0.275,,,,0.43,0.25,0.295,0.28,0.23,0.239,0.39,0.23,0.252
2018-08-31 11:15:05,0.42,0.25,0.274,0.5,0.27,0.31,0.31,0.27,0.275,,,,0.42,0.25,0.292,0.28,0.23,0.239,0.38,0.23,0.25
2018-09-01 20:57:27,0.42,0.25,0.274,0.5,0.27,0.31,0.31,0.27,0.275,,,,0.42,0.25,0.292,0.28,0.23,0.239,0.38,0.23,0.25
2018-09-14 14:21:43,0.41,0.24,0.268,0.48,0.27,0.305,0.31,0.27,0.274,,,,0.41,0.25,0.287,0.28,0.22,0.238,0.37,0.22,0.246
2018-09-18 02:33:33,0.41,0.24,0.268,0.48,0.27,0.305,0.31,0.27,0.274,,,,0.41,0.25,0.287,0.28,0.22,0.238,0.37,0.22,0.246
2018-09-29 07:35:12,0.38,0.24,0.26,0.45,0.26,0.297,0.3,0.27,0.272,,,,0.38,0.24,0.276,0.28,0.22,0.233,0.34,0.22,0.239
2018-10-08 10:43:06,0.38,0.24,0.257,0.45,0.26,0.294,0.3,0.27,0.272,,,,0.38,0.24,0.273,0.28,0.22,0.232,0.34,0.22,0.237
2018-10-25 16:33:49,0.36,0.22,0.25,0.42,0.24,0.276,0.27,0.24,0.252,,,,0.37,0.22,0.258,0.27,0.2,0.214,0.33,0.2,0.226
2018-10-30 05:52:20,0.36,0.22,0.25,0.42,0.24,0.276,0.27,0.24,0.252,,,,0.37,0.22,0.258,0.27,0.2,0.214,0.33,0.2,0.226
2018-11-11 14:24:54,0.35,0.22,0.247,0.42,0.24,0.273,0.27,0.24,0.251,,,,0.37,0.22,0.256,0.26,0.2,0.212,0.33,0.2,0.224
2018-11-15 06:21:35,0.35,0.22,0.246,0.42,0.24,0.27,0.27,0.24,0.249,,,,0.37,0.22,0.253,0.26,0.2,0.212,0.33,0.2,0.223
2018-11-19 07:04:25,0.35,0.22,0.246,0.42,0.24,0.27,0.27,0.24,0.249,,,,0.37,0.22,0.253,0.26,0.2,0.212,0.33,0.2,0.223
2018-11-22 22:13:55,0.35,0.22,0.244,0.42,0.24,0.269,0.27,0.24,0.249,,,,0.37,0.22,0.252,0.26,0.19,0.208,0.33,0.19,0.22
2018-11-29 16:58:11,0.35,0.22,0.243,0.42,0.24,0.269,0.27,0.24,0.249,,,,0.37,0.22,0.252,0.24,0.19,0.204,0.33,0.19,0.217
2018-12-07 22:39:27,0.35,0.22,0.245,0.42,0.24,0.272,0.27,0.24,0.254,,,,0.37,0.22,0.254,0.24,0.19,0.206,0.33,0.19,0.218
2018-12-16 11:59:25,0.35,0.22,0.246,0.42,0.24,0.273,0.27,0.24,0.256,,,,0.37,0.22,0.255,0.24,0.19,0.208,0.33,0.19,0.219
2018-12-30 07:01:45,0.35,0.22,0.246,0.42,0.24,0.273,0.27,0.24,0.256,,,,0.37,0.22,0.255,0.24,0.19,0.208,0.33,0.19,0.219
2019-01-01 19:44:36,0.35,0.22,0.246,0.42,0.24,0.273,0.27,0.24,0.256,,,,0.37,0.22,0.255,0.24,0.19,0.208,0.33,0.19,0.219
2019-01-08 04:54:52,0.35,0.22,0.246,0.42,0.24,0.273,0.27,0.24,0.256,,,,0.37,0.22,0.255,0.24,0.19,0.208,0.33,0.19,0.219
2019-01-15 01:06:04,0.35,0.22,0.246,0.42,0.24,0.273,0.27,0.24,0.256,,,,0.37,0.22,0.255,0.24,0.19,0.208,0.33,0.19,0.219
2019-01-24 18:33:03,0.35,0.22,0.245,0.42,0.24,0.272,0.27,0.24,0.254,,,,0.37,0.22,0.254,0.24,0.19,0.207,0.33,0.19,0.218
2019-01-25 19:08:38,0.35,0.22,0.245,0.42,0.24,0.272,0.27,0.24,0.254,,,,0.37,0.22,0.254,0.24,0.19,0.207,0.33,0.19,0.218
2019-02-07 20:40:45,0.35,0.22,0.244,0.42,0.24,0.272,0.27,0.24,0.255,,,,0.37,0.22,0.253,0.24,0.19,0.207,0.33,0.19,0.216
2019-02-15 22:37:37,0.34,0.22,0.243,0.41,0.24,0.271,0.27,0.24,0.254,,,,0.36,0.22,0.252,0.24,0.19,0.206,0.32,0.19,0.214
2019-04-15 14:08:29,0.33,0.23,0.243,0.4,0.24,0.273,0.27,0.24,0.253,,,,0.35,0.23,0.254,0.24,0.2,0.206,0.31,0.2,0.214
2019-04-30 15:49:32,0.33,0.23,0.243,0.4,0.24,0.273,0.27,0.24,0.253,,,,0.35,0.23,0.254,0.24,0.2,0.206,0.31,0.2,0.214
2019-07-04 08:46:28,0.33,0.23,0.247,0.4,0.24,0.27,0.27,0.24,0.247,,,,0.34,0.225,0.25,0.24,0.2,0.211,0.3,0.2,0.213
2019-07-18 23:05:42,0.33,0.23,0.246,0.4,0.24,0.265,0.27,0.24,0.244,,,,0.34,0.22,0.247,0.24,0.2,0.209,0.3,0.2,0.21
2019-08-26 00:17:00,0.33,0.23,0.244,0.39,0.225,0.256,0.26,0.225,0.234,,,,0.34,0.215,0.24,0.24,0.19,0.202,0.3,0.19,0.205
